"WS_ID","WS_DATE","WS_TIME","PLATFORM_CD","LATITUDE","LONGITUDE","TRIPTYPE_CD","DATASOURCE_CD","WINDDIR_CD","BEAUFORT_CD","VESSSPEED","VESSHEAD_CD","ALTITUDE","GLAREL_CD","GLARER_CD","VISIBILITY_CD","CLOUD_CD","SIGHTOBS_CD","BATCH_ID","DATE_ENTERED","DATA_TYPE","REGION_CD","DATACENTER_CD","RESTRICTION_CD","WS_TIME_UTC","DATE_UPDATED","PLATFORM_TYPE_CD","TRIP_FLIGHT_NUMBER","MMSI","LCQECODE_CD","LOC_UNCERTAINTY_QUANTITATIVE","MAINTAINER_CD","DATA_TYPE_CD","WS_DATETIME","WS_DATETIME_UTC","SUSPECTED_DATA_ISSUE","TRIPTYPE_LEGACY_CD","DATASOURCE_LEGACY_CD","WS_EVENT_ID","WS_ID_1","EVENT_CD","GEAR_CD","SPECIES_CD","IDREL_CD","BEST_COUNT","CL_CD","ANBEARING","ANHEAD_CD","NOGRPS","DISTANCE","GEARIMPACT_CD","COMMENTS","DATE_UPDATED_1","MIN_COUNT","MAX_COUNT","COUNT_UNCERTAINTY_CD","WS_DETAIL_ID","WS_EVENT_ID_1","WHALENO","WHALEID","MATURITY_CD","SWIMDIR_CD","FEATURE_TYPE_CD","FEATURE_DESC","MARKS","PHOTO_CD","COMMENTS_1","FRAME_REF","BEHAVIOUR_CD1","BEHAVIOUR_CD2","BEHAVIOUR_CD3","BEHAVIOUR_CD4","BEHAVIOUR_CD5","ANIMAL_CONDITION","LENGTH_RANGE","DATE_UPDATED_2","SPECIES_CD_1","COMMONNAME","URI","SCIENTIF"
6856,2000-08-07,1400,636,45.216666,-57.833333,2,1,99,,99,99,99,,,1,0,179,"",2016-12-07,"","NL","SABS","P",1700,2023-09-27,1,"","",,,,1,2000-08-07 14:00:00,2000-08-07 17:00:00,"",2,1,6795,6856,1,0,930,,12,10,,99,,,,"",,,,,18301,6795,,"",9,99,0,"","",1,"","",,,,,,"","",,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
6860,2000-08-17,1630,12,45.05,-58.2,2,1,99,,99,99,99,,,1,0,196,"",2016-12-07,"","MAR","SABS","P",1930,2023-09-27,1,"","",,,,1,2000-08-17 16:30:00,2000-08-17 19:30:00,"",2,1,6799,6860,1,0,7022,,1,10,,99,,,,"came close to boat and under for 30 min. while the boat was stopped                                                                                                                                                                                       ",,,,,21110,6799,,"",9,99,0,"","",1,"","",,,,,,"","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
6859,2000-08-17,1420,12,45.083333,-58.216666,2,1,99,,99,99,99,,,1,0,196,"",2016-12-07,"","MAR","SABS","P",1720,2023-09-27,1,"","",,,,1,2000-08-17 14:20:00,2000-08-17 17:20:00,"",2,1,6798,6859,1,0,7031,,3,10,,99,,,,"",2021-10-20,,,,18302,6798,,"",9,99,0,"","",1,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
6857,2000-08-17,1410,12,45.083333,-58.216666,2,1,99,,99,99,99,,,1,0,196,"",2016-12-07,"","MAR","SABS","P",1710,2023-09-27,1,"","",,,,1,2000-08-17 14:10:00,2000-08-17 17:10:00,"",2,1,6796,6857,1,0,7024,,1,10,,99,,,,"",,,,,18663,6796,,"",9,99,0,"","",1,"","",,,,,,"","",,7024,"WHALE-HUMPBACK","HUWH","Megaptera novaeangliae"
6858,2000-08-17,1415,12,45.083333,-58.216666,2,1,99,,99,99,99,,,1,0,196,"",2016-12-07,"","MAR","SABS","P",1715,2023-09-27,1,"","",,,,1,2000-08-17 14:15:00,2000-08-17 17:15:00,"",2,1,6797,6858,1,0,7025,,10,10,,99,,,,"",,,,,18664,6797,,"",9,99,0,"","",1,"","",,,,,,"","",,7025,"PORPOISE-HARBOUR","HAPO","Phocoena phocoena"
6262,2000-10-17,1037,29,45.008666,-57.458,28,,99,,99,99,99,,,1,1,3,"",2016-12-07,"","NL","SABS","P",,2022-07-29,1,"","",,,,1,2000-10-17 10:37:00,,"",28,3,6210,6262,1,0,933,,4,10,,12,,,,"repairing seismic gear                                                                                                                                                                                                                                    ",,,,,,,,"",,,,"","",,"","",,,,,,"","",,933,"DOLPHIN-ATLANTIC WHITE-SIDED","WSDO","Lagenorhynchus acutus"
6260,2000-10-17,855,29,45.0305,-57.500166,28,,99,,99,99,99,,,1,1,3,"",2016-12-07,"","NL","SABS","P",,2022-07-29,1,"","",,,,1,2000-10-17 08:55:00,,"",28,3,6208,6260,1,0,7022,,3,10,,0,,,,"whales resting, working on seismic gear.                                                                                                                                                                                                                  ",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
6261,2000-10-17,900,29,45.0305,-57.500166,28,,99,,99,99,99,,,1,1,3,"",2016-12-07,"","NL","SABS","P",,2022-07-29,1,"","",,,,1,2000-10-17 09:00:00,,"",28,3,6209,6261,1,0,933,,9,10,,12,,,,"repairing seismic data.                                                                                                                                                                                                                                   ",,,,,,,,"",,,,"","",,"","",,,,,,"","",,933,"DOLPHIN-ATLANTIC WHITE-SIDED","WSDO","Lagenorhynchus acutus"
6799,2000-10-30,910,511,45.833333,-59.666666,2,1,99,5,99,99,99,,,1,4,144,"",2016-12-07,"","MAR","SABS","P",1210,2023-09-27,1,"","",,,,1,2000-10-30 09:10:00,2000-10-30 12:10:00,"",2,1,6738,6799,1,0,920,,1,10,,99,,,,"in the distance frolicking                                                                                                                                                                                                                                ",,,,,18653,6738,,"",9,99,0,"","",1,"","",,,,,,"","",,920,"WHALES (NS)","UNLW",""
6793,2000-12-05,1053,649,45.05,-57.95,2,1,99,,99,99,99,,,1,0,196,"",2016-12-07,"","NL","SABS","P",1453,2023-09-27,1,"","",,,,1,2000-12-05 10:53:00,2000-12-05 14:53:00,"",2,1,6732,6793,1,0,7024,,1,10,,99,,,,"whale was travelling along the surface, spouting often.                                                                                                                                                                                                   ",,,,,18652,6732,,"",9,99,0,"","",1,"","",,,,,,"","",,7024,"WHALE-HUMPBACK","HUWH","Megaptera novaeangliae"
16585,2001-05-03,1332,16,45.333333,-58.072666,27,23,,,,,,,,,,,"",2016-12-07,"","NL","SABS","P",,2022-07-29,2,"","",,,,1,2001-05-03 13:32:00,,"",27,23,16131,16585,1,0,7024,9,24,10,,,,,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7024,"WHALE-HUMPBACK","HUWH","Megaptera novaeangliae"
16586,2001-05-03,1338,16,45.106666,-57.916666,27,23,,,,,,,,,,,"",2016-12-07,"","NL","SABS","P",,2022-07-29,2,"","",,,,1,2001-05-03 13:38:00,,"",27,23,16133,16586,1,0,920,9,25,3,,,,,,"",2022-05-04,,,2,,,,"",,,,"","",,"","",,,,,,"","",,920,"WHALES (NS)","UNLW",""
16591,2001-05-23,1224,16,45.7065,-58.634166,27,23,,,,,,,,,,,"",2016-12-07,"","MAR","SABS","P",,2022-08-22,2,"","",,,,1,2001-05-23 12:24:00,,"",27,23,16143,16591,1,0,7024,9,100,10,,,,,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7024,"WHALE-HUMPBACK","HUWH","Megaptera novaeangliae"
16590,2001-05-23,1222,16,45.783333,-58.689,27,23,,,,,,,,,,,"",2016-12-07,"","MAR","SABS","P",,2022-08-22,2,"","",,,,1,2001-05-23 12:22:00,,"",27,23,16141,16590,1,0,7024,9,100,10,,,,,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7024,"WHALE-HUMPBACK","HUWH","Megaptera novaeangliae"
419968,2001-08-08,1950,42,45.37,-59.5066,25,46,99,4,,99,,9,9,1,0,7,"BATCH_WH_ALL",2022-01-06,"EFFORT","MAR","BIO","P",2250,2022-08-22,1,"","",1,,2,8,2001-08-08 19:50:00,,"",,,223389,419968,1,0,7031,9,,10,,99,,,9,"",,,,,119083,223389,,"",9,99,0,"","",1,"","",99,99,99,99,99,"ALIVE","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
417219,2001-08-08,1547,42,45.01,-59.2933,25,46,99,4,,99,,9,9,1,0,7,"BATCH_WH_ALL",2022-01-06,"EFFORT","MAR","BIO","P",1847,2022-08-22,1,"","",1,,2,8,2001-08-08 15:47:00,,"",,,223386,417219,1,0,933,9,,10,,99,,,9,"",,,,,119081,223386,,"",9,99,0,"","",1,"","",99,99,99,99,99,"ALIVE","",,933,"DOLPHIN-ATLANTIC WHITE-SIDED","WSDO","Lagenorhynchus acutus"
416653,2001-08-08,1957,42,45.3783,-59.51,25,46,99,4,,99,,9,9,1,0,7,"BATCH_WH_ALL",2022-01-06,"EFFORT","MAR","BIO","P",2257,2022-08-22,1,"","",1,,2,8,2001-08-08 19:57:00,,"",,,223390,416653,1,0,933,9,,10,,99,,,9,"",,,,,119084,223390,,"",9,99,0,"","",1,"","",99,99,99,99,99,"ALIVE","",,933,"DOLPHIN-ATLANTIC WHITE-SIDED","WSDO","Lagenorhynchus acutus"
416652,2001-08-08,1807,42,45.2133,-59.4533,25,46,99,5,,99,,9,9,1,0,7,"BATCH_WH_ALL",2022-01-06,"EFFORT","MAR","BIO","P",2107,2022-08-22,1,"","",1,,2,8,2001-08-08 18:07:00,,"",,,223388,416652,1,0,933,9,,10,,99,,,9,"",,,,,119082,223388,,"",9,99,0,"","",1,"","",99,99,99,99,99,"ALIVE","",,933,"DOLPHIN-ATLANTIC WHITE-SIDED","WSDO","Lagenorhynchus acutus"
418853,2001-08-08,1637,42,45.0783,-59.3616,25,46,99,5,,99,,9,9,1,0,7,"BATCH_WH_ALL",2022-01-06,"EFFORT","MAR","BIO","P",1937,2022-08-22,1,"","",1,,2,8,2001-08-08 16:37:00,,"",,,223387,418853,1,0,934,9,,10,,99,,,9,"",,,,,121303,223387,,"",9,99,0,"","",1,"","",99,99,99,99,99,"ALIVE","",,934,"DOLPHIN-COMMON","SADO","Delphinus delphis"
420540,2001-08-11,2015,42,45.0066,-58.135,25,46,99,4,,99,,9,9,1,0,7,"BATCH_WH_ALL",2022-01-06,"EFFORT","MAR","BIO","P",2315,2022-08-22,1,"","",1,,2,8,2001-08-11 20:15:00,,"",,,223392,420540,1,0,934,9,,10,,99,,,9,"",,,,,119086,223392,,"",9,99,0,"","",1,"","",99,99,99,99,99,"ALIVE","",,934,"DOLPHIN-COMMON","SADO","Delphinus delphis"
417779,2001-08-11,1632,42,45.2966,-58.42,25,46,99,3,,99,,9,9,1,0,7,"BATCH_WH_ALL",2022-01-06,"EFFORT","MAR","BIO","P",1932,2022-08-22,1,"","",1,,2,8,2001-08-11 16:32:00,,"",,,223391,417779,1,0,7022,9,,10,,99,,,9,"",,,,,119085,223391,,"",9,99,0,"","",1,"","",99,99,99,99,99,"ALIVE","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
5269,2001-08-29,1220,20,45.003333,-59.176666,28,,99,,99,99,99,,,1,0,42,"",2016-12-07,"","MAR","SABS","P",,2022-07-29,1,"","",,,,1,2001-08-29 12:20:00,,"",28,3,5223,5269,1,5,7023,,3,10,,10,,1500,,"lob tailing, noise did not seem to disturb whales, seismic underway                                                                                                                                                                                       ",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7023,"WHALE-NORTH ATLANTIC RIGHT","RIWH","Eubalaena glacialis"
5268,2001-08-29,1100,20,45.006666,-59.233333,28,,99,,99,99,99,,,1,0,42,"",2016-12-07,"","MAR","SABS","P",,2022-07-29,1,"","",,,,1,2001-08-29 11:00:00,,"",28,3,5222,5268,1,0,7023,,1,10,,2,,,,"two nicks on right side of fluke, no seismic                                                                                                                                                                                                              ",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7023,"WHALE-NORTH ATLANTIC RIGHT","RIWH","Eubalaena glacialis"
5272,2001-08-30,1645,20,45.076666,-58.981666,28,,99,,99,99,99,,,1,0,42,"",2016-12-07,"","MAR","SABS","P",,2022-07-29,1,"","",,,,1,2001-08-30 16:45:00,,"",28,3,5226,5272,1,0,7024,,1,10,,7,,,,"no seismic                                                                                                                                                                                                                                                ",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7024,"WHALE-HUMPBACK","HUWH","Megaptera novaeangliae"
5271,2001-08-30,1445,20,44.993333,-59.056666,28,,99,,99,99,99,,,1,0,42,"",2016-12-07,"","MAR","SABS","P",,2022-07-29,1,"","",,,,1,2001-08-30 14:45:00,,"",28,3,5225,5271,1,5,7026,,1,10,,10,,,,"seismic testing.                                                                                                                                                                                                                                          ",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7026,"WHALE-BLUE","BLWH","Balaenoptera musculus"
5277,2001-09-09,640,20,44.996666,-58.488333,28,,99,,99,99,99,,,1,0,42,"",2016-12-07,"","MAR","SABS","P",,2022-07-29,1,"","",,,,1,2001-09-09 06:40:00,,"",28,3,5231,5277,1,5,933,,5,10,,6,,,,"jumping, seismic underway                                                                                                                                                                                                                                 ",,,,,,,,"",,,,"","",,"","",,,,,,"","",,933,"DOLPHIN-ATLANTIC WHITE-SIDED","WSDO","Lagenorhynchus acutus"
5279,2001-09-09,855,20,45.143333,-58.575,28,,99,,99,99,99,,,1,0,42,"",2016-12-07,"","MAR","SABS","P",,2022-07-29,1,"","",,,,1,2001-09-09 08:55:00,,"",28,3,5233,5279,1,0,920,,,10,,2,,200,,"no guns                                                                                                                                                                                                                                                   ",,,,,,,,"",,,,"","",,"","",,,,,,"","",,920,"WHALES (NS)","UNLW",""
5278,2001-09-09,850,20,45.136666,-58.57,28,,99,,99,99,99,,,1,0,42,"",2016-12-07,"","MAR","SABS","P",,2022-07-29,1,"","",,,,1,2001-09-09 08:50:00,,"",28,3,5232,5278,1,5,7031,,7,10,,14,,,,"seismic underway                                                                                                                                                                                                                                          ",2021-10-20,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
5284,2001-09-10,1600,20,45.011666,-58.213333,28,,99,,99,99,99,,,1,0,42,"",2016-12-07,"","MAR","SABS","P",,2022-07-29,1,"","",,,,1,2001-09-10 16:00:00,,"",28,3,5238,5284,1,5,7027,,1,10,,10,,,,"a small whale looking for its mother ?? Seismic underway                                                                                                                                                                                                  ",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7027,"WHALE-SEI","SEWH","Balaenoptera borealis"
5289,2001-09-12,1550,20,45.003333,-58.208333,28,,99,,99,99,99,,,1,0,42,"",2016-12-07,"","MAR","SABS","P",,2022-07-29,1,"","",,,,1,2001-09-12 15:50:00,,"",28,3,5243,5289,1,5,933,,15,10,,14,,,,"jumping and feeding, seismic underway                                                                                                                                                                                                                     ",,,,,,,,"",,,,"","",,"","",,,,,,"","",,933,"DOLPHIN-ATLANTIC WHITE-SIDED","WSDO","Lagenorhynchus acutus"
5290,2001-09-15,1110,20,45.303333,-58.108333,28,,99,,99,99,99,,,1,0,42,"",2016-12-07,"","NL","SABS","P",,2022-07-29,1,"","",,,,1,2001-09-15 11:10:00,,"",28,3,5244,5290,1,0,933,,8,10,,8,,,,"playing around the bow, no seismic                                                                                                                                                                                                                        ",,,,,,,,"",,,,"","",,"","",,,,,,"","",,933,"DOLPHIN-ATLANTIC WHITE-SIDED","WSDO","Lagenorhynchus acutus"
5291,2001-09-15,1330,20,45.005,-57.858333,28,,99,,99,99,99,,,1,0,42,"",2016-12-07,"","NL","SABS","P",,2022-07-29,1,"","",,,,1,2001-09-15 13:30:00,,"",28,3,5245,5291,1,0,933,,14,10,,12,,,,"playing around the bow, no seismic                                                                                                                                                                                                                        ",,,,,,,,"",,,,"","",,"","",,,,,,"","",,933,"DOLPHIN-ATLANTIC WHITE-SIDED","WSDO","Lagenorhynchus acutus"
5298,2001-09-16,1600,20,45.306666,-57.926666,28,,99,,99,99,99,,,1,0,42,"",2016-12-07,"","NL","SABS","P",,2022-07-29,1,"","",,,,1,2001-09-16 16:00:00,,"",28,3,5252,5298,1,0,7024,,5,10,,6,,,,"resting, lobtailing, no seismic                                                                                                                                                                                                                           ",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7024,"WHALE-HUMPBACK","HUWH","Megaptera novaeangliae"
5293,2001-09-16,1340,20,45.17,-57.851666,28,,99,,99,99,99,,,1,0,42,"",2016-12-07,"","NL","SABS","P",,2022-07-29,1,"","",,,,1,2001-09-16 13:40:00,,"",28,3,5247,5293,1,5,933,,30,9,,99,,,,"jumping and playing at the bow, do not seem to be bothered by the noise.                                                                                                                                                                                  ",,,,3,,,,"",,,,"","",,"","",,,,,,"","",,933,"DOLPHIN-ATLANTIC WHITE-SIDED","WSDO","Lagenorhynchus acutus"
5297,2001-09-16,1535,20,45.283333,-57.928333,28,,99,,99,99,99,,,1,0,42,"",2016-12-07,"","NL","SABS","P",,2022-07-29,1,"","",,,,1,2001-09-16 15:35:00,,"",28,3,5251,5297,1,0,7024,,4,10,,6,,,,"lobtailing, no seismic                                                                                                                                                                                                                                    ",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7024,"WHALE-HUMPBACK","HUWH","Megaptera novaeangliae"
5304,2001-09-17,1600,20,45.183333,-57.6,28,,99,,99,99,99,,,1,0,42,"",2016-12-07,"","NL","SABS","P",,2022-07-29,1,"","",,,,1,2001-09-17 16:00:00,,"",28,3,5258,5304,1,5,7024,,1,10,,9,,,,"resting, lobtailing, seismic underway                                                                                                                                                                                                                     ",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7024,"WHALE-HUMPBACK","HUWH","Megaptera novaeangliae"
5308,2001-09-23,1715,20,45.183333,-57.956666,28,,99,,99,99,99,,,1,0,42,"",2016-12-07,"","NL","SABS","P",,2022-07-29,1,"","",,,,1,2001-09-23 17:15:00,,"",28,3,5262,5308,1,5,933,,6,10,,6,,,,"jumping, seismic underway                                                                                                                                                                                                                                 ",,,,,,,,"",,,,"","",,"","",,,,,,"","",,933,"DOLPHIN-ATLANTIC WHITE-SIDED","WSDO","Lagenorhynchus acutus"
5309,2001-09-24,1110,20,44.98,-57.418333,28,,99,,99,99,99,,,1,0,42,"",2016-12-07,"","NL","SABS","P",,2022-07-29,1,"","",,,,1,2001-09-24 11:10:00,,"",28,3,5263,5309,1,5,7024,,4,10,,8,,,,"resting, seismic underway                                                                                                                                                                                                                                 ",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7024,"WHALE-HUMPBACK","HUWH","Megaptera novaeangliae"
738,2002-02-12,1455,10,45.3,-57.766666,2,1,99,3,99,99,99,,,1,0,47,"",2016-12-07,"","NL","SABS","P",1855,2023-09-27,1,"","",,,,1,2002-02-12 14:55:00,2002-02-12 18:55:00,"",2,1,3324,738,1,0,7031,,5,10,,99,,,,"slow swimming, no broaching only dorsal fins seen out of water.                                                                                                                                                                                           ",2021-10-20,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
681,2002-07-30,1136,681,44.95,-57.983333,2,1,99,0,99,99,99,,,1,0,643,"",2016-12-07,"","MAR","SABS","P",1436,2023-09-27,1,"","",,,,1,2002-07-30 11:36:00,2002-07-30 14:36:00,"",2,1,3270,681,1,0,930,,2,10,,99,,,,"a pair, swimming around the boat.                                                                                                                                                                                                                         ",,,,,,,,"",,,,"","",,"","",,,,,,"","",,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
6950,2003-04-29,1323,61,45.516666,-59.316666,27,23,99,,99,99,99,,,,0,49,"",2016-12-07,"","MAR","SABS","P",,2022-07-29,2,"","",,,,1,2003-04-29 13:23:00,,"",27,23,6888,6950,1,0,920,,2,10,,99,,,,"two whales blowing, submerged before we could get overhead.                                                                                                                                                                                               ",,,,,20806,6888,,"",9,99,0,"","",1,"","",,,,,,"","",,920,"WHALES (NS)","UNLW",""
418347,2003-08-27,1710,42,45.1083,-59.7883,25,46,99,4,,99,,9,9,1,0,7,"BATCH_WH_ALL",2022-01-06,"EFFORT","MAR","BIO","P",2010,2022-08-22,1,"","",1,,2,8,2003-08-27 17:10:00,,"",,,223504,418347,1,0,7022,9,,10,,99,,,9,"",,,,,119197,223504,,"",9,99,0,"","",1,"","",99,99,99,99,99,"ALIVE","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
418863,2003-08-27,1840,42,45.0116,-59.7083,25,46,99,5,,99,,9,9,7,0,7,"BATCH_WH_ALL",2022-01-06,"EFFORT","MAR","BIO","P",2140,2022-08-22,1,"","",1,,2,8,2003-08-27 18:40:00,,"",,,223505,418863,1,0,933,9,,10,,99,,,9,"",,,,,119198,223505,,"",9,99,0,"","",1,"","",99,99,99,99,99,"ALIVE","",,933,"DOLPHIN-ATLANTIC WHITE-SIDED","WSDO","Lagenorhynchus acutus"
16635,2003-08-31,1039,16,45.166666,-60.338666,27,23,,,,,,,,,,,"",2016-12-07,"","MAR","SABS","P",,2022-08-22,2,"","",,,,1,2003-08-31 10:39:00,,"",27,23,16231,16635,1,0,920,9,10,10,,,,,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,920,"WHALES (NS)","UNLW",""
440333,2003-09-09,,534,45.25,-58.3333,2,1,99,4,,99,,9,9,9,0,86,"BATCH_MAR_ASO22",2022-09-26,"","MAR","BIO","P",1600,2023-09-27,1,"","",,,99,1,2003-09-09 00:00:00,2003-09-09 16:00:00,"",,,239291,440333,1,0,933,,8,,,99,,,9,"Common sight",,,,,131068,239291,,"",9,99,0,"","",,"","",99,,,,,"","",,933,"DOLPHIN-ATLANTIC WHITE-SIDED","WSDO","Lagenorhynchus acutus"
440422,2003-09-14,,540,46.05,-59.2833,2,1,99,5,,99,,9,9,9,0,86,"BATCH_MAR_ASO22",2022-09-26,"","MAR","BIO","P",1500,2023-09-27,1,"","",,,99,1,2003-09-14 00:00:00,2003-09-14 15:00:00,"",,,239134,440422,1,0,7021,,1,,,99,,,9,"Common sight",,,,,130914,239134,,"",9,99,0,"","",,"","",99,,,,,"","",,7021,"WHALE-FIN","FIWH","Balaenoptera physalus"
440382,2003-09-14,,540,46.0333,-59.2833,2,1,99,13,,99,,9,9,9,0,86,"BATCH_MAR_ASO22",2022-09-26,"","MAR","BIO","P",1400,2023-09-27,1,"","",,,99,1,2003-09-14 00:00:00,2003-09-14 14:00:00,"",,,239133,440382,1,0,933,,8,,,99,,,9,"Common sight",,,,,130913,239133,,"",9,99,0,"","",,"","",99,,,,,"","",,933,"DOLPHIN-ATLANTIC WHITE-SIDED","WSDO","Lagenorhynchus acutus"
